p_noise,trace_witness,label,round
0.0,-1.8729389528590659,1,4
0.5,1.1075488048334239,-1,4
0.25,-0.3826950740128213,1,4
0.375,0.3624268654103012,-1,4
0.3125,-0.010134104301259605,1,4
0.34375,0.1761463805545207,-1,4
0.328125,0.08300613812663032,-1,4
0.3203125,0.03643601691268544,-1,4
0.31640625,0.013150956305712669,-1,4
0.314453125,0.001508426002226504,-1,4
0.3134765625,-0.004312839149516634,1,4
0.31396484375,-0.0014022065736450928,1,4
0.314208984375,5.3109714290400234e-05,-1,4
0.3140869140625,-0.0006745484296771243,1,4
0.31414794921875,-0.00031071935769327874,1,4
0.314178466796875,-0.00012880482170130048,1,4
0.3141937255859375,-3.784755370528359e-05,1,4
0.31420135498046875,7.631080292336279e-06,-1,4
0.3141975402832031,-1.5108236706085076e-05,1,4
0.31419944763183594,-3.7385782070131768e-06,1,4
0.31420040130615234,1.9462510428280844e-06,-1,4
0.31419992446899414,-8.961635818982572e-07,1,4
0.0,-1.9396704930079247,1,8
0.5,1.0410201926753297,-1,8
0.25,-0.4493251501662975,1,8
0.375,0.2958475212545161,-1,8
0.3125,-0.07673881445589048,1,8
0.34375,0.10955435339931258,-1,8
0.328125,0.016407769471711103,-1,8
0.3203125,-0.03016552249208987,1,8
0.32421875,-0.0068788765101896465,1,8
0.326171875,0.0047644464807608256,-1,8
0.3251953125,-0.00105721501471423,1,8
0.32568359375,0.0018536157330232284,-1,8
0.325439453125,0.00039820035915419383,-1,8
0.3253173828125,-0.00032950732777980996,1,8
0.32537841796875,3.4346515687067036e-05,-1,8
0.325347900390625,-0.00014758040604642697,1,8
0.3253631591796875,-5.6616945179749356e-05,1,8
0.32537078857421875,-1.1135214746132993e-05,1,8
0.3253746032714844,1.1605650470647433e-05,-1,8
0.32537269592285156,2.3521786224334207e-07,-1,8
0.32537174224853516,-5.4499984418199254e-06,1,8
0.32537221908569336,-2.6073902897882917e-06,1,8
0.0,-1.8159153340696466,1,12
0.5,1.164968764275384,-1,12
0.25,-0.3254732848971312,1,12
0.375,0.4197477396891264,-1,12
0.3125,0.047137227395997724,-1,12
0.28125,-0.13916802875056672,1,12
0.296875,-0.04601540067728467,1,12
0.3046875,0.0005609133593564575,-1,12
0.30078125,-0.022727243658964058,1,12
0.302734375,-0.011083165149803759,1,12
0.3037109375,-0.005261125895223706,1,12
0.30419921875,-0.002350106267933562,1,12
0.304443359375,-0.0008945964542886181,1,12
0.3045654296875,-0.00016684154746605256,1,12
0.30462646484375,0.00019703590594523368,-1,12
0.304595947265625,1.5097179239725866e-05,-1,12
0.3045806884765625,-7.587218411320151e-05,1,12
0.30458831787109375,-3.0387502436855784e-05,1,12
0.3045921325683594,-7.645161598526795e-06,1,12
0.3045940399169922,3.726008820453819e-06,-1,12
0.3045930862426758,-1.959576389175266e-06,1,12
0.304593563079834,8.832162155802958e-07,-1,12
0.0,-0.7241214433911989,1,16
0.5,2.2472561839606806,-1,16
0.25,0.7615673702847408,-1,16
0.125,0.018722963446770907,-1,16
0.0625,-0.3526992399722142,1,16
0.09375,-0.16698813826272157,1,16
0.109375,-0.07413258740797557,1,16
0.1171875,-0.027704811980602317,1,16
0.12109375,-0.004490924266915691,1,16
0.123046875,0.007116019589927747,-1,16
0.1220703125,0.0013125476615060139,-1,16
0.12158203125,-0.0015891883027048248,1,16
0.121826171875,-0.00013832032059946098,1,16
0.1219482421875,0.000587113670453332,-1,16
0.12188720703125,0.0002243966749267967,-1,16
0.121856689453125,4.303817716388991e-05,-1,16
0.1218414306640625,-4.764107171806309e-05,1,16
0.12184906005859375,-2.3014472771976102e-06,1,16
0.12185287475585938,2.036836494329064e-05,-1,16
0.12185096740722656,9.033458833185293e-06,-1,16
0.12185001373291016,3.3660057781048636e-06,-1,16
0.12184953689575195,5.322792504536267e-07,-1,16
0.0,-2.7331667144184895,1,20
0.5,0.23845685227812294,-1,20
0.25,-1.2473549310701835,1,20
0.375,-0.5044490393960303,1,20
0.4375,-0.1329960935589538,1,20
0.46875,0.052730379359584356,-1,20
0.453125,-0.04013285709968456,1,20
0.4609375,0.006298761129949981,-1,20
0.45703125,-0.016917047984867095,1,20
0.458984375,-0.005309143427458585,1,20
0.4599609375,0.0004948088512458648,-1,20
0.45947265625,-0.0024071672881065265,1,20
0.459716796875,-0.0009561792184303308,1,20
0.4598388671875,-0.00023068518359270485,1,20
0.45989990234375,0.000132061833826691,-1,20
0.459869384765625,-4.931167488292365e-05,1,20
0.4598846435546875,4.137507947177266e-05,-1,20
0.45987701416015625,-3.968297705381207e-06,1,20
0.4598808288574219,1.870339088316797e-05,-1,20
0.45987892150878906,7.367546588921137e-06,-1,20
0.45987796783447266,1.6996244416311868e-06,-1,20
0.45987749099731445,-1.1343366317362324e-06,1,20
0.0,-2.1353911380626314,1,24
0.5,0.8364616787478107,-1,24
0.25,-0.6494647296574106,1,24
0.375,0.09349847454519994,-1,24
0.3125,-0.2779831275561053,1,24
0.34375,-0.09224232650545278,1,24
0.359375,0.0006280740198739143,-1,24
0.3515625,-0.04580712624278943,1,24
0.35546875,-0.022589526111458036,1,24
0.357421875,-0.010980726045792366,1,24
0.3583984375,-0.005176326012959309,1,24
0.35888671875,-0.0022741259965426974,1,24
0.359130859375,-0.0008230259883345581,1,24
0.3592529296875,-9.747598423059944e-05,1,24
0.35931396484375,0.00026529901782146315,-1,24
0.359283447265625,8.391151679548736e-05,-1,24
0.3592681884765625,-6.782233717417263e-06,1,24
0.35927581787109375,3.856464153895178e-05,-1,24
0.3592720031738281,1.589120391082277e-05,-1,24
0.3592700958251953,4.554485096786021e-06,-1,24
0.3592691421508789,-1.1138743103433768e-06,1,24
0.3592696189880371,1.7203053932490775e-06,-1,24
0.0,-0.39190027578220493,1,28
0.5,2.5317155578529067,-1,28
0.25,1.069907641035351,-1,28
0.125,0.3390036826265731,-1,28
0.0625,-0.026448296577816055,1,28
0.09375,0.15627769302437847,-1,28
0.078125,0.06491469822328139,-1,28
0.0703125,0.01923320082273261,-1,28
0.06640625,-0.003607547877541667,1,28
0.068359375,0.007812826472595458,-1,28
0.0673828125,0.002102639297526937,-1,28
0.06689453125,-0.0007524542900072262,1,28
0.067138671875,0.0006750925037597721,-1,28
0.0670166015625,-3.868089312381029e-05,1,28
0.06707763671875,0.0003182058053178005,-1,28
0.067047119140625,0.000139762456097009,-1,28
0.0670318603515625,5.0540781486696496e-05,-1,28
0.06702423095703125,5.9299441814153475e-06,-1,28
0.06702041625976562,-1.6375474471169715e-05,1,28
0.06702232360839844,-5.222765144974328e-06,1,28
0.06702327728271484,3.535895181649984e-07,-1,28
0.06702280044555664,-2.4345878132936427e-06,1,28
0.0,-2.1695516465647864,1,32
0.5,0.7717635302238794,-1,32
0.25,-0.6988940581704535,1,32
0.375,0.036434736026713016,-1,32
0.3125,-0.33122966107187,1,32
0.34375,-0.14739746252257852,1,32
0.359375,-0.05548136324793276,1,32
0.3671875,-0.009523313610609943,1,32
0.37109375,0.01345571120805164,-1,32
0.369140625,0.001966198798720814,-1,32
0.3681640625,-0.00377855740594453,1,32
0.36865234375,-0.0009061793036118787,1,32
0.368896484375,0.0005300097475545718,-1,32
0.3687744140625,-0.00018808477802871593,1,32
0.36883544921875,0.00017096248476282383,-1,32
0.368804931640625,-8.561146632890537e-06,1,32
0.3688201904296875,8.120066906501522e-05,-1,32
0.36881256103515625,3.631976121598601e-05,-1,32
0.3688087463378906,1.387930729153386e-05,-1,32
0.3688068389892578,2.659080329356356e-06,-1,32
0.3688058853149414,-2.9510331517046406e-06,1,32
0.3688063621520996,-1.4597641125047023e-07,1,32
0.0,-2.595429256157316,1,36
0.5,0.34190612898504513,-1,36
0.25,-1.1267615635861352,1,36
0.375,-0.39242771730054493,1,36
0.4375,-0.02526079415775004,1,36
0.46875,0.15832266741364748,-1,36
0.453125,0.0665309366279489,-1,36
0.4453125,0.02063507123509939,-1,36
0.44140625,-0.0023128614613253107,1,36
0.443359375,0.009161104886886956,-1,36
0.4423828125,0.0034241217127809476,-1,36
0.44189453125,0.0005556301257277352,-1,36
0.441650390625,-0.0008786156677987877,1,36
0.4417724609375,-0.00016149277103544302,1,36
0.44183349609375,0.0001970686773462571,-1,36
0.441802978515625,1.7787953155323777e-05,-1,36
0.4417877197265625,-7.185240894008738e-05,1,36
0.44179534912109375,-2.7032227892409555e-05,1,36
0.4417991638183594,-4.6221373685151335e-06,1,36
0.4418010711669922,6.582907893459833e-06,-1,36
0.4418001174926758,9.803852623058162e-07,-1,36
0.4417996406555176,-1.8208760529936363e-06,1,36
0.0,-2.0540535952930297,1,40
0.5,0.904402103835916,-1,40
0.25,-0.5748257457285564,1,40
0.375,0.16478817905367957,-1,40
0.3125,-0.20501878333743845,1,40
0.34375,-0.020115302141879482,1,40
0.359375,0.07233643845590015,-1,40
0.3515625,0.026110568157010294,-1,40
0.34765625,0.002997633007565559,-1,40
0.345703125,-0.008558834567157003,1,40
0.3466796875,-0.0027806007797958054,1,40
0.34716796875,0.00010851611388490445,-1,40
0.346923828125,-0.0013360423329554505,1,40
0.3470458984375,-0.0006137631095352314,1,40
0.34710693359375,-0.0002526234978252606,1,40
0.347137451171875,-7.205369197024747e-05,1,40
0.3471527099609375,1.8231210957259103e-05,-1,40
0.34714508056640625,-2.6911240506355405e-05,1,40
0.3471488952636719,-4.340014774673051e-06,1,40
0.3471508026123047,6.945598091445682e-06,-1,40
0.3471498489379883,1.302791658469582e-06,-1,40
0.3471493721008301,-1.5186115581156123e-06,1,40
0.0,-0.04548133430972552,1,44
0.5,2.912784429912047,-1,44
0.25,1.4336515478011609,-1,44
0.125,0.6940851067457177,-1,44
0.0625,0.32430188621799605,-1,44
0.03125,0.1394102759541353,-1,44
0.015625,0.04696447082220489,-1,44
0.0078125,0.0007415682562397011,-1,44
0.00390625,-0.02236988302674294,1,44
0.005859375,-0.010814157385251592,1,44
0.0068359375,-0.005036294564505973,1,44
0.00732421875,-0.0021473631541331258,1,44
0.007568359375,-0.000702897448946728,1,44
0.0076904296875,1.9335403646472682e-05,-1,44
0.00762939453125,-0.0003417810226501068,1,44
0.007659912109375,-0.00016122280950181533,1,44
0.0076751708984375,-7.09437029276852e-05,1,44
0.00768280029296875,-2.5804149640585444e-05,1,44
0.007686614990234375,-3.2343729970685242e-06,1,44
0.0076885223388671875,8.050515324729834e-06,-1,44
0.007687568664550781,2.4080711638167773e-06,-1,44
0.007687091827392578,-4.1315091659638314e-07,1,44
0.0,-2.632163055998272,1,48
0.5,0.3264099256912255,-1,48
0.25,-1.1528765651535235,1,48
0.375,-0.4132333197311488,1,48
0.4375,-0.04341169701996167,1,48
0.46875,0.141499114335632,-1,48
0.453125,0.04904370865783514,-1,48
0.4453125,0.002816005818936762,-1,48
0.44140625,-0.020297845600512343,1,48
0.443359375,-0.008740919890787957,1,48
0.4443359375,-0.002962457035925792,1,48
0.44482421875,-7.322560849454263e-05,1,48
0.445068359375,0.001371390105221193,-1,48
0.4449462890625,0.0006490822483632419,-1,48
0.44488525390625,0.00028792831993440515,-1,48
0.444854736328125,0.00010735135571970922,-1,48
0.4448394775390625,1.7062873612583296e-05,-1,48
0.44483184814453125,-2.8081367440813132e-05,1,48
0.4448356628417969,-5.509246914059407e-06,1,48
0.4448375701904297,5.776813349178678e-06,-1,48
0.4448366165161133,1.337832176706577e-07,-1,48
0.4448361396789551,-2.687731848027841e-06,1,48
0.0,-2.3281395579249393,1,52
0.5,0.6385654350385428,-1,52
0.25,-0.8447870614431984,1,52
0.375,-0.10311081320232784,1,52
0.4375,0.26772731091810736,-1,52
0.40625,0.08230824885788995,-1,52
0.390625,-0.010401282172219029,1,52
0.3984375,0.035953483342835435,-1,52
0.39453125,0.012776100585308314,-1,52
0.392578125,0.0011874092065446984,-1,52
0.3916015625,-0.004606936482837165,1,52
0.39208984375,-0.0017097636381462333,1,52
0.392333984375,-0.000261177215800823,1,52
0.3924560546875,0.00046311599537202097,-1,52
0.39239501953125,0.00010096938978554348,-1,52
0.392364501953125,-8.010391300755648e-05,1,52
0.3923797607421875,1.0432738388910234e-05,-1,52
0.39237213134765625,-3.483558730910108e-05,1,52
0.3923759460449219,-1.220142446017869e-05,1,52
0.3923778533935547,-8.843430356342274e-07,1,52
0.3923788070678711,4.774197676693515e-06,-1,52
0.3923783302307129,1.9449273205296436e-06,-1,52
0.0,-1.4223265155665212,1,56
0.5,1.544674786631504,-1,56
0.25,0.06117413553249118,-1,56
0.125,-0.6805761900170153,1,56
0.1875,-0.30970102724226195,1,56
0.21875,-0.12426344585488536,1,56
0.234375,-0.03154465516119698,1,56
0.2421875,0.014814740185647213,-1,56
0.23828125,-0.008364957487774966,1,56
0.240234375,0.003224891348935971,-1,56
0.2392578125,-0.0025700330694194973,1,56
0.23974609375,0.0003274291397583895,-1,56
0.239501953125,-0.0011213019648305678,1,56
0.2396240234375,-0.00039693641253621403,1,56
0.23968505859375,-3.475363638891227e-05,1,56
0.239715576171875,0.00014633775168471086,-1,56
0.2397003173828125,5.579205764788542e-05,-1,56
0.23969268798828125,1.0519210629611475e-05,-1,56
0.23968887329101562,-1.2117212879747541e-05,1,56
0.23969078063964844,-7.990011250402773e-07,1,56
0.23969173431396484,4.8601047523133545e-06,-1,56
0.23969125747680664,2.030551813664294e-06,-1,56
0.0,-1.014099832426584,1,60
0.5,1.944518386874007,-1,60
0.25,0.4652092772237114,-1,60
0.125,-0.2744452776014361,1,60
0.1875,0.09538199981113768,-1,60
0.15625,-0.08953163889514948,1,60
0.171875,0.002925180457994059,-1,60
0.1640625,-0.0433032292185776,1,60
0.16796875,-0.020189024380291853,1,60
0.169921875,-0.008631921961148814,1,60
0.1708984375,-0.0028533707515773776,1,60
0.17138671875,3.590485320814629e-05,-1,60
0.171142578125,-0.0014087329491843659,1,60
0.1712646484375,-0.0006864140479881375,1,60
0.17132568359375,-0.00032525459738980134,1,60
0.171356201171875,-0.0001446748720909663,1,60
0.1713714599609375,-5.438500944132674e-05,1,60
0.17137908935546875,-9.240078116312667e-06,1,60
0.17138290405273438,1.3332387545972324e-05,-1,60
0.17138099670410156,2.046154714607784e-06,-1,60
0.17138004302978516,-3.5969617007136634e-06,1,60
0.17138051986694336,-7.754034928031395e-07,1,60
0.0,-2.27829614271743,1,64
0.5,0.6863878269809163,-1,64
0.25,-0.7959541578682567,1,64
0.375,-0.054783165443670345,1,64
0.4375,0.31580233076862285,-1,64
0.40625,0.13050958266247642,-1,64
0.390625,0.03786320860940301,-1,64
0.3828125,-0.008459978417133862,1,64
0.38671875,0.014701615096134713,-1,64
0.384765625,0.003120818339500564,-1,64
0.3837890625,-0.0026695800388166213,1,64
0.38427734375,0.0002256191503418048,-1,64
0.384033203125,-0.0012219804442372695,1,64
0.3841552734375,-0.0004981806469477323,1,64
0.38421630859375,-0.00013628074830290826,1,64
0.384246826171875,4.4669201019476024e-05,-1,64
0.3842315673828125,-4.580577364166061e-05,1,64
0.38423919677734375,-5.682863111755587e-07,1,64
0.3842430114746094,2.2050457354261255e-05,-1,64
0.38424110412597656,1.0741085521570604e-05,-1,64
0.38424015045166016,5.086399605114256e-06,-1,64
0.38423967361450195,2.259056647080371e-06,-1,64
0.0,-2.0417005285941863,1,68
0.5,0.9222690631908466,-1,68
0.25,-0.5597157327016697,1,68
0.375,0.18127666524458852,-1,68
0.3125,-0.18921953372854106,1,68
0.34375,-0.003971434241976324,1,68
0.359375,0.08865261550130593,-1,68
0.3515625,0.042340590629665165,-1,68
0.34765625,0.019184578193844393,-1,68
0.345703125,0.007606571975934118,-1,68
0.3447265625,0.0018175688669790913,-1,68
0.34423828125,-0.001076932687498866,1,68
0.344482421875,0.0003703180897402514,-1,68
0.3443603515625,-0.0003533072988793906,1,68
0.34442138671875,8.50539543045814e-06,-1,68
0.344390869140625,-0.00017240095172443848,1,68
0.3444061279296875,-8.194777814696241e-05,1,68
0.34441375732421875,-3.67211913583354e-05,1,68
0.3444175720214844,-1.4107897963799854e-05,1,68
0.3444194793701172,-2.8012512666708567e-06,1,68
0.3444204330444336,2.8520720817826195e-06,-1,68
0.3444199562072754,2.541040755588142e-08,-1,68
0.0,-0.20181036659235893,1,72
0.5,2.7611989776416106,-1,72
0.25,1.2796943055246257,-1,72
0.125,0.5389419694661334,-1,72
0.0625,0.16856580143688726,-1,72
0.03125,-0.016622282577735875,1,72
0.046875,0.07597175942957568,-1,72
0.0390625,0.029674738425919944,-1,72
0.03515625,0.006526227924091993,-1,72
0.033203125,-0.005048027326821927,1,72
0.0341796875,0.0007391002986350814,-1,72
0.03369140625,-0.002154463514093402,1,72
0.033935546875,-0.0007076816077291048,1,72
0.0340576171875,1.570934545291891e-05,-1,72
0.03399658203125,-0.0003459861311380791,1,72
0.034027099609375,-0.00016513839284258702,1,72
0.0340423583984375,-7.471452369478548e-05,1,72
0.03404998779296875,-2.950258912090553e-05,1,72
0.034053802490234375,-6.896621833937799e-06,1,72
0.03405570983886719,4.406361809539128e-06,-1,72
0.03405475616455078,-1.2451300122617859e-06,1,72
0.034055233001708984,1.5806158985831598e-06,-1,72
0.0,-1.9527754601128582,1,76
0.5,1.0104752862028068,-1,76
0.25,-0.4711500869550257,1,76
0.375,0.2696625996238905,-1,76
0.3125,-0.10074374366556757,1,76
0.34375,0.08445942797916146,-1,76
0.328125,-0.008142157843203046,1,76
0.3359375,0.038158635067979285,-1,76
0.33203125,0.015008238612387911,-1,76
0.330078125,0.0034330403845925644,-1,76
0.3291015625,-0.0023545587293052755,1,76
0.32958984375,0.000539240827643464,-1,76
0.329345703125,-0.0009076589508309474,1,76
0.3294677734375,-0.0001842090615938874,1,76
0.32952880859375,0.00017751588302510057,-1,76
0.329498291015625,-3.3465892843309586e-06,1,76
0.3295135498046875,8.708464687012807e-05,-1,76
0.32950592041015625,4.1869028792898555e-05,-1,76
0.3295021057128906,1.926121975420747e-05,-1,76
0.3295001983642578,7.957315235090912e-06,-1,76
0.3294992446899414,2.3053629753105875e-06,-1,76
0.3294987678527832,-5.206131544199799e-07,1,76
0.0,-2.6792573568597833,1,80
0.5,0.25051095113116034,-1,80
0.25,-1.2143732028643117,1,80
0.375,-0.4819311258665753,1,80
0.4375,-0.11571008736770749,1,80
0.46875,0.06740043188172629,-1,80
0.453125,-0.024154827742990714,1,80
0.4609375,0.02162280206936812,-1,80
0.45703125,-0.0012660128368112145,1,80
0.458984375,0.010178394616278286,-1,80
0.4580078125,0.0044561908897333136,-1,80
0.45751953125,0.0015950890264611606,-1,80
0.457275390625,0.00016453809482486204,-1,80
0.4571533203125,-0.0005507373709931485,1,80
0.45721435546875,-0.00019309963808411545,1,80
0.457244873046875,-1.4280771629571198e-05,1,80
